Date Rptd,DR. NO,DATE OCC,TIME OCC,AREA,AREA NAME,RD,Crm Cd,Crm Cd Desc,Status,Status Desc,LOCATION,Cross Street,Location 1
12/02/2015 12:00:00 AM,152019898,11/30/2015 12:00:00 AM,1800,20,Olympic,2033,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont,         JAMES M WOOD                 ST,   OXFORD                       ST,"(34.0559, -118.3078)"
12/02/2015 12:00:00 AM,152119550,11/30/2015 12:00:00 AM,0700,21,Topanga,2156,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 6400    CANOGA                       AV,,"(34.1856, -118.5975)"
12/02/2015 12:00:00 AM,152119551,11/30/2015 12:00:00 AM,1400,21,Topanga,2169,860,BATTERY WITH SEXUAL CONTACT,IC,Invest Cont, 6200    WINNETKA                     AV,,"(34.1827, -118.5709)"
12/02/2015 12:00:00 AM,150126701,11/29/2015 12:00:00 AM,0400,01,Central,0162,886,DISTURBING THE PEACE,IC,Invest Cont,  800 S  GRAND                        AV,,"(34.0459, -118.2579)"
12/02/2015 12:00:00 AM,150126713,11/29/2015 12:00:00 AM,1630,01,Central,0111,510,VEHICLE - STOLEN,IC,Invest Cont,  500 N  FIGUEROA                     ST,,"(34.0617, -118.2469)"
12/02/2015 12:00:00 AM,150126774,11/29/2015 12:00:00 AM,2100,01,Central,0119,480,BIKE - STOLEN,IC,Invest Cont,  800 N  ALAMEDA                      ST,,"(34.0563, -118.2374)"
12/02/2015 12:00:00 AM,150126775,11/29/2015 12:00:00 AM,2100,01,Central,0164,330,BURGLARY FROM VEHICLE,IC,Invest Cont,  600 S  SPRING                       ST,,"(34.0460, -118.2509)"
12/02/2015 12:00:00 AM,150126787,11/29/2015 12:00:00 AM,1800,01,Central,0152,946,OTHER MISCELLANEOUS CRIME,IC,Invest Cont,  500 S  FLOWER                       ST,,"(34.0516, -118.2561)"
12/02/2015 12:00:00 AM,150625323,11/29/2015 12:00:00 AM,1415,06,Hollywood,0667,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont, 5800    SANTA MONICA                 BL,,"(34.0908, -118.3157)"
12/02/2015 12:00:00 AM,150920512,11/29/2015 12:00:00 AM,1412,09,Van Nuys,0931,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",IC,Invest Cont, 6200    SEPULVEDA                    BL,,"(34.1830, -118.4662)"
12/02/2015 12:00:00 AM,150920549,11/29/2015 12:00:00 AM,1400,09,Van Nuys,0932,649,DOCUMENT FORGERY / STOLEN FELONY,IC,Invest Cont, 6100    SEPULVEDA                    BL,,"(34.1806, -118.4662)"
12/02/2015 12:00:00 AM,151429680,11/29/2015 12:00:00 AM,1200,14,Pacific,1428,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",IC,Invest Cont,10800    ROSE                         AV,,"(34.0257, -118.4156)"
12/02/2015 12:00:00 AM,151522612,11/29/2015 12:00:00 AM,0830,15,N Hollywood,1515,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 6800    HINDS                        AV,,"(34.1940, -118.3911)"
12/02/2015 12:00:00 AM,151522617,11/29/2015 12:00:00 AM,1200,15,N Hollywood,1538,354,THEFT OF IDENTITY,IC,Invest Cont,11300    BURBANK                      BL,,"(34.1722, -118.3771)"
12/02/2015 12:00:00 AM,151719932,11/29/2015 12:00:00 AM,1900,17,Devonshire,1708,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,12300    MCLENNAN                     AV,,"(34.2932, -118.5010)"
12/02/2015 12:00:00 AM,152119545,11/29/2015 12:00:00 AM,1130,21,Topanga,2158,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 6300    DE SOTO                      AV,,"(34.1847, -118.5888)"
12/02/2015 12:00:00 AM,150717874,11/28/2015 12:00:00 AM,0300,07,Wilshire,0773,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont, 2100 S  MARVIN                       AV,,"(34.0387, -118.3629)"
12/02/2015 12:00:00 AM,151120540,11/28/2015 12:00:00 AM,2230,11,Northeast,1124,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont, 3400    CHAPMAN                      ST,,"(34.1219, -118.2429)"
12/02/2015 12:00:00 AM,151522602,11/28/2015 12:00:00 AM,2245,15,N Hollywood,1512,330,BURGLARY FROM VEHICLE,IC,Invest Cont,12800    VANOWEN                      ST,,"(34.1940, -118.4119)"
12/02/2015 12:00:00 AM,151522627,11/28/2015 12:00:00 AM,1300,15,N Hollywood,1548,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont,11000    MCCORMICK                    ST,,"(34.1660, -118.3714)"
12/02/2015 12:00:00 AM,151821322,11/28/2015 12:00:00 AM,2100,18,Southeast,1849,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,         115TH                        ST,   GORMAN,"(33.9297, -118.2305)"
12/02/2015 12:00:00 AM,151821325,11/28/2015 12:00:00 AM,1430,18,Southeast,1826,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 1400 E  100TH                        ST,,"(33.9461, -118.2467)"
12/02/2015 12:00:00 AM,152019876,11/28/2015 12:00:00 AM,0930,20,Olympic,2014,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont, 4000 W  3RD                          ST,,"(34.0690, -118.3004)"
12/02/2015 12:00:00 AM,152119557,11/28/2015 12:00:00 AM,2230,21,Topanga,2183,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont, 5000    BECKLEY                      AV,,"(34.1599, -118.6228)"
12/02/2015 12:00:00 AM,150126773,11/27/2015 12:00:00 AM,1530,01,Central,0164,354,THEFT OF IDENTITY,IC,Invest Cont,  600 S  SPRING                       ST,,"(34.0460, -118.2509)"
12/02/2015 12:00:00 AM,150325745,11/27/2015 12:00:00 AM,1600,03,Southwest,0363,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,IC,Invest Cont, 4100    VICTORIA                     AV,,"(34.0169, -118.3365)"
12/02/2015 12:00:00 AM,150625332,11/27/2015 12:00:00 AM,0200,06,Hollywood,0636,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),IC,Invest Cont, 1700 N  HIGHLAND                     AV,,"(34.1016, -118.3387)"
12/02/2015 12:00:00 AM,150920508,11/27/2015 12:00:00 AM,1800,09,Van Nuys,0946,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 6000    HAZELTINE                    AV,,"(34.1794, -118.4400)"
12/02/2015 12:00:00 AM,151522618,11/27/2015 12:00:00 AM,1200,15,N Hollywood,1562,354,THEFT OF IDENTITY,IC,Invest Cont, 4400    SAINT CLAIR                  AV,,"(34.1504, -118.3998)"
12/02/2015 12:00:00 AM,152119547,11/27/2015 12:00:00 AM,1630,21,Topanga,2115,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 8000    CANOGA                       AV,,"(34.2156, -118.5975)"
12/02/2015 12:00:00 AM,151322239,11/26/2015 12:00:00 AM,0800,13,Newton,1309,330,BURGLARY FROM VEHICLE,IC,Invest Cont,         7TH                          ST,   MATEO,"(34.0346, -118.2323)"
12/02/2015 12:00:00 AM,151616686,11/26/2015 12:00:00 AM,1200,16,Foothill,1606,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,11300    CLYBOURN                     AV,,"(34.2746, -118.3738)"
12/02/2015 12:00:00 AM,151821324,11/26/2015 12:00:00 AM,1200,18,Southeast,1839,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,         JUNIPER,   SANTA ANA BL,"(33.9359, -118.2335)"
12/02/2015 12:00:00 AM,150126765,11/25/2015 12:00:00 AM,1300,01,Central,0138,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,  300 S  LOS ANGELES                  ST,,"(34.0485, -118.2447)"
12/02/2015 12:00:00 AM,150325669,11/25/2015 12:00:00 AM,0800,03,Southwest,0315,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont, 2200 W  24TH                         ST,,"(34.0349, -118.3148)"
12/02/2015 12:00:00 AM,150717857,11/25/2015 12:00:00 AM,1400,07,Wilshire,0724,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont, 7600    BEVERLY                      BL,,"(34.0761, -118.3555)"
12/02/2015 12:00:00 AM,150920506,11/25/2015 12:00:00 AM,1200,09,Van Nuys,0981,649,DOCUMENT FORGERY / STOLEN FELONY,IC,Invest Cont, 4500    SAUGUS                       AV,,"(34.1512, -118.4661)"
12/02/2015 12:00:00 AM,150920537,11/25/2015 12:00:00 AM,1800,09,Van Nuys,0901,510,VEHICLE - STOLEN,IC,Invest Cont,15400    KESWICK                      ST,,"(34.2103, -118.4684)"
12/02/2015 12:00:00 AM,151018168,11/25/2015 12:00:00 AM,1600,10,West Valley,1065,510,VEHICLE - STOLEN,IC,Invest Cont,         VENTURA                      BL,   NEWCASTLE                    ST,"(34.1645, -118.5244)"
12/02/2015 12:00:00 AM,151522624,11/25/2015 12:00:00 AM,2000,15,N Hollywood,1549,510,VEHICLE - STOLEN,IC,Invest Cont, 5400    FAIR                         AV,,"(34.1685, -118.3743)"
12/02/2015 12:00:00 AM,151616662,11/25/2015 12:00:00 AM,1445,16,Foothill,1643,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,10600    SAN FERNANDO                 RD,,"(34.2626, -118.4184)"
12/02/2015 12:00:00 AM,151719929,11/25/2015 12:00:00 AM,1200,17,Devonshire,1781,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",IC,Invest Cont,20200    CORISCO                      ST,,"(34.2355, -118.5765)"
12/02/2015 12:00:00 AM,152119542,11/25/2015 12:00:00 AM,2000,21,Topanga,2136,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont, 7200    REMMET                       AV,,"(34.2010, -118.6003)"
12/02/2015 12:00:00 AM,150920527,11/24/2015 12:00:00 AM,0050,09,Van Nuys,0939,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",IC,Invest Cont,13000    CHANDLER                     BL,,"(34.1687, -118.4159)"
12/02/2015 12:00:00 AM,151120535,11/24/2015 12:00:00 AM,1200,11,Northeast,1147,354,THEFT OF IDENTITY,IC,Invest Cont, 3000    FUTURE                       ST,,"(34.1003, -118.2308)"
12/02/2015 12:00:00 AM,151429706,11/23/2015 12:00:00 AM,1000,14,Pacific,1427,649,DOCUMENT FORGERY / STOLEN FELONY,IC,Invest Cont, 3400 S  SEPULVEDA                    BL,,"(34.0212, -118.4238)"
12/02/2015 12:00:00 AM,150417593,11/22/2015 12:00:00 AM,2130,04,Hollenbeck,0427,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 3300    MINTO                        CT,,"(34.0839, -118.1820)"
12/02/2015 12:00:00 AM,150920538,11/22/2015 12:00:00 AM,1100,09,Van Nuys,0985,330,BURGLARY FROM VEHICLE,IC,Invest Cont,         VALLEY HEART,   HAZELTINE,"(0.0000, 0.0000)"
12/02/2015 12:00:00 AM,151226799,11/22/2015 12:00:00 AM,1820,12,77th Street,1283,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,10300 S  WESTERN                      AV,,"(33.9432, -118.3090)"
12/02/2015 12:00:00 AM,151616693,11/22/2015 12:00:00 AM,1300,16,Foothill,1653,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,         GOLDEN STATE                 FY,   OSBORNE,"(34.2448, -118.4223)"
12/02/2015 12:00:00 AM,151429700,11/21/2015 12:00:00 AM,1200,14,Pacific,1413,354,THEFT OF IDENTITY,IC,Invest Cont,  900    5TH                          AV,,"(33.9943, -118.4709)"
12/02/2015 12:00:00 AM,151429709,11/20/2015 12:00:00 AM,1800,14,Pacific,1458,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont, 4800    SLAUSON                      AV,,"(33.9958, -118.4103)"
12/02/2015 12:00:00 AM,151719902,11/20/2015 12:00:00 AM,1700,17,Devonshire,1793,510,VEHICLE - STOLEN,IC,Invest Cont,19200    BRYANT                       ST,,"(34.2273, -118.5514)"
12/02/2015 12:00:00 AM,152019905,11/20/2015 12:00:00 AM,0300,20,Olympic,2029,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",IC,Invest Cont,  500 S  COMMONWEALTH                 AV,,"(34.0652, -118.2857)"
12/02/2015 12:00:00 AM,150625331,11/19/2015 12:00:00 AM,0600,06,Hollywood,0636,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 6600    HOLLYWOOD                    BL,,"(34.1016, -118.3333)"
12/02/2015 12:00:00 AM,151429675,11/19/2015 12:00:00 AM,1530,14,Pacific,1433,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",IC,Invest Cont, 1700    LINCOLN                      BL,,"(33.9967, -118.4582)"
12/02/2015 12:00:00 AM,151616691,11/19/2015 12:00:00 AM,1730,16,Foothill,1642,310,BURGLARY,IC,Invest Cont,10300    TELFAIR                      AV,,"(34.2576, -118.4192)"
12/02/2015 12:00:00 AM,151522605,11/18/2015 12:00:00 AM,1500,15,N Hollywood,1549,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,11100    BURBANK                      BL,,"(34.1722, -118.3727)"
12/02/2015 12:00:00 AM,151522623,11/18/2015 12:00:00 AM,0600,15,N Hollywood,1545,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",IC,Invest Cont,11900    MAGNOLIA                     BL,,"(34.1649, -118.3922)"
12/02/2015 12:00:00 AM,150221869,11/17/2015 12:00:00 AM,0001,02,Rampart,0212,354,THEFT OF IDENTITY,IC,Invest Cont,  600 N  MADISON                      AV,,"(34.0818, -118.2892)"
12/02/2015 12:00:00 AM,151120529,11/17/2015 12:00:00 AM,1200,11,Northeast,1107,860,BATTERY WITH SEXUAL CONTACT,IC,Invest Cont, 6900 N  FIGUEROA                     ST,,"(34.1275, -118.1872)"
12/02/2015 12:00:00 AM,151616674,11/16/2015 12:00:00 AM,0600,16,Foothill,1636,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont, 8900    FENWICK                      ST,,"(34.2613, -118.3255)"
12/02/2015 12:00:00 AM,151616675,11/16/2015 12:00:00 AM,0755,16,Foothill,1617,330,BURGLARY FROM VEHICLE,IC,Invest Cont,         SHERMAN GROVE,   FENWICK,"(34.2615, -118.3196)"
12/02/2015 12:00:00 AM,150325674,11/15/2015 12:00:00 AM,2030,03,Southwest,0362,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont, 4600 W  RODEO                        RD,,"(34.0215, -118.3460)"
12/02/2015 12:00:00 AM,151226798,11/14/2015 12:00:00 AM,0500,12,77th Street,1258,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,  100 W  78TH                         ST,,"(33.9689, -118.2739)"
12/02/2015 12:00:00 AM,151429671,11/14/2015 12:00:00 AM,1620,14,Pacific,1497,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",IC,Invest Cont, 5200 W  CENTURY                      BL,,"(33.9454, -118.3701)"
12/02/2015 12:00:00 AM,151429679,11/14/2015 12:00:00 AM,1200,14,Pacific,1431,354,THEFT OF IDENTITY,IC,Invest Cont,  500    ALTAIR                       PL,,"(33.9898, -118.4674)"
12/02/2015 12:00:00 AM,150325729,11/13/2015 12:00:00 AM,0800,03,Southwest,0363,510,VEHICLE - STOLEN,IC,Invest Cont,         MARTIN LUTHER KING JR,   CRENSHAW,"(34.0124, -118.3351)"
12/02/2015 12:00:00 AM,150325677,11/12/2015 12:00:00 AM,1200,03,Southwest,0312,946,OTHER MISCELLANEOUS CRIME,IC,Invest Cont, 2800 S  MANSFIELD                    AV,,"(34.0291, -118.3535)"
12/02/2015 12:00:00 AM,151719934,11/11/2015 12:00:00 AM,0800,17,Devonshire,1783,662,"BUNCO, GRAND THEFT",IC,Invest Cont,   00    DORCHESTER                   DR,,"(34.2330, -118.5506)"
12/02/2015 12:00:00 AM,152119541,11/11/2015 12:00:00 AM,1200,21,Topanga,2175,354,THEFT OF IDENTITY,IC,Invest Cont,22100    BURBANK                      BL,,"(34.1720, -118.6084)"
12/02/2015 12:00:00 AM,151120524,11/10/2015 12:00:00 AM,1700,11,Northeast,1107,354,THEFT OF IDENTITY,IC,Invest Cont, 5600    FALLSTON                     ST,,"(34.1238, -118.1964)"
12/02/2015 12:00:00 AM,151821274,11/10/2015 12:00:00 AM,1150,18,Southeast,1849,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",IC,Invest Cont, 1900 E  114TH                        ST,,"(33.9315, -118.2390)"
12/02/2015 12:00:00 AM,150625316,11/08/2015 12:00:00 AM,1305,06,Hollywood,0635,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont, 1900 N  CAHUENGA                     BL,,"(34.1078, -118.3308)"
12/02/2015 12:00:00 AM,151120521,11/05/2015 12:00:00 AM,1251,11,Northeast,1144,649,DOCUMENT FORGERY / STOLEN FELONY,IC,Invest Cont, 2600    GRIFFITH PARK                BL,,"(34.1056, -118.2719)"
12/02/2015 12:00:00 AM,151522574,11/01/2015 12:00:00 AM,1300,15,N Hollywood,1531,354,THEFT OF IDENTITY,IC,Invest Cont, 5900    WHITSETT                     AV,,"(34.1776, -118.4052)"
12/02/2015 12:00:00 AM,152119554,11/01/2015 12:00:00 AM,1600,21,Topanga,2177,956,"LETTERS, LEWD",IC,Invest Cont,21500    BURBANK                      BL,,"(34.1733, -118.5990)"
12/02/2015 12:00:00 AM,152119552,10/30/2015 12:00:00 AM,1000,21,Topanga,2148,310,BURGLARY,IC,Invest Cont,20100    SHERMAN                      WY,,"(34.2010, -118.5710)"
12/02/2015 12:00:00 AM,150518935,10/29/2015 12:00:00 AM,1900,05,Harbor,0529,310,BURGLARY,IC,Invest Cont,  900    FLINT                        AV,,"(33.7822, -118.2495)"
12/02/2015 12:00:00 AM,150325671,10/28/2015 12:00:00 AM,1000,03,Southwest,0392,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,IC,Invest Cont, 5000    11TH                         AV,,"(33.9980, -118.3294)"
12/02/2015 12:00:00 AM,151429708,10/28/2015 12:00:00 AM,1300,14,Pacific,1412,480,BIKE - STOLEN,IC,Invest Cont,   00    ROSE                         AV,,"(33.9951, -118.4796)"
12/02/2015 12:00:00 AM,152119559,10/28/2015 12:00:00 AM,1609,21,Topanga,2189,110,CRIMINAL HOMICIDE,IC,Invest Cont,20500    VENTURA                      BL,,"(34.1683, -118.5787)"
12/02/2015 12:00:00 AM,150625339,10/27/2015 12:00:00 AM,0719,06,Hollywood,0621,940,EXTORTION,IC,Invest Cont, 2600    MAR LU                       DR,,"(34.1171, -118.3797)"
12/02/2015 12:00:00 AM,150518943,10/24/2015 12:00:00 AM,2030,05,Harbor,0514,310,BURGLARY,IC,Invest Cont, 1200    PCH,,"(33.7904, -118.2777)"
12/02/2015 12:00:00 AM,151429707,10/24/2015 12:00:00 AM,1700,14,Pacific,1469,903,CONTEMPT OF COURT,IC,Invest Cont, 6100 S  LA CIENEGA                   BL,,"(33.9752, -118.3701)"
12/02/2015 12:00:00 AM,150920520,10/23/2015 12:00:00 AM,1900,09,Van Nuys,0984,330,BURGLARY FROM VEHICLE,IC,Invest Cont,14800    DICKENS                      ST,,"(34.1509, -118.4560)"
12/02/2015 12:00:00 AM,151616672,10/23/2015 12:00:00 AM,1800,16,Foothill,1613,237,CHILD NEGLECT (SEE 300 W.I.C.),IC,Invest Cont,12700    VAN NUYS                     BL,,"(34.2753, -118.4095)"
12/02/2015 12:00:00 AM,151018174,10/22/2015 12:00:00 AM,1348,10,West Valley,1061,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",IC,Invest Cont, 5500    SYLVIA                       AV,,"(34.1709, -118.5523)"
12/02/2015 12:00:00 AM,151226821,10/21/2015 12:00:00 AM,1200,12,77th Street,1263,354,THEFT OF IDENTITY,IC,Invest Cont, 8200 S  HARVARD                      BL,,"(33.9646, -118.3068)"
12/02/2015 12:00:00 AM,152119546,10/21/2015 12:00:00 AM,1200,21,Topanga,2187,354,THEFT OF IDENTITY,IC,Invest Cont, 4900    MARMOL                       DR,,"(34.1587, -118.5899)"
12/02/2015 12:00:00 AM,151522629,10/14/2015 12:00:00 AM,1200,15,N Hollywood,1583,354,THEFT OF IDENTITY,IC,Invest Cont,12000    MOORPARK                     ST,,"(34.1504, -118.3942)"
12/02/2015 12:00:00 AM,151616690,10/14/2015 12:00:00 AM,1700,16,Foothill,1633,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,         FOOTHILL,   TERRA BELLA,"(34.2749, -118.3955)"
12/02/2015 12:00:00 AM,150221864,10/10/2015 12:00:00 AM,1300,02,Rampart,0245,354,THEFT OF IDENTITY,IC,Invest Cont, 2500    WILSHIRE                     BL,,"(34.0601, -118.2805)"
12/02/2015 12:00:00 AM,150325670,10/10/2015 12:00:00 AM,1430,03,Southwest,0305,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 2500    WEST VIEW                    ST,,"(0.0000, 0.0000)"
12/02/2015 12:00:00 AM,150717884,10/09/2015 12:00:00 AM,1000,07,Wilshire,0743,649,DOCUMENT FORGERY / STOLEN FELONY,IC,Invest Cont, 5900 W  OLYMPIC                      BL,,"(34.0576, -118.3599)"
12/02/2015 12:00:00 AM,150221876,10/01/2015 12:00:00 AM,0001,02,Rampart,0237,354,THEFT OF IDENTITY,IC,Invest Cont, 1300 W  2ND                          ST,,"(34.0607, -118.2584)"
12/02/2015 12:00:00 AM,151120530,10/01/2015 12:00:00 AM,1200,11,Northeast,1107,860,BATTERY WITH SEXUAL CONTACT,IC,Invest Cont, 6900 N  FIGUEROA                     ST,,"(34.1275, -118.1872)"
12/02/2015 12:00:00 AM,151922705,10/01/2015 12:00:00 AM,0001,19,Mission,1917,956,"LETTERS, LEWD",IC,Invest Cont,14000    ASTORIA                      ST,,"(34.3120, -118.4383)"
12/02/2015 12:00:00 AM,151616684,09/27/2015 12:00:00 AM,1200,16,Foothill,1684,354,THEFT OF IDENTITY,IC,Invest Cont, 7700    LAUREL CANYON                BL,,"(34.2103, -118.3965)"
12/02/2015 12:00:00 AM,151616687,09/21/2015 12:00:00 AM,1000,16,Foothill,1611,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",IC,Invest Cont,13500    VAUGHN                       ST,,"(34.2787, -118.4265)"
12/02/2015 12:00:00 AM,150920516,09/15/2015 12:00:00 AM,0900,09,Van Nuys,0926,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),IC,Invest Cont,         TYRONE,   GILMORE,"(34.1877, -118.4444)"
12/02/2015 12:00:00 AM,151821303,09/10/2015 12:00:00 AM,1900,18,Southeast,1841,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont,10700 S  VERMONT                      AV,,"(33.9391, -118.2916)"
12/02/2015 12:00:00 AM,151821310,09/10/2015 12:00:00 AM,1835,18,Southeast,1826,670,"EMBEZZLEMENT, PETTY THEFT ($950 & UNDER)",IC,Invest Cont, 1600 E  103RD                        ST,,"(33.9433, -118.2462)"
12/02/2015 12:00:00 AM,151120527,09/01/2015 12:00:00 AM,1200,11,Northeast,1107,860,BATTERY WITH SEXUAL CONTACT,IC,Invest Cont, 6900 N  FIGUEROA                     ST,,"(34.1275, -118.1872)"
12/02/2015 12:00:00 AM,151120528,09/01/2015 12:00:00 AM,1200,11,Northeast,1107,860,BATTERY WITH SEXUAL CONTACT,IC,Invest Cont, 6900 N  FIGUEROA                     ST,,"(34.1275, -118.1872)"
12/02/2015 12:00:00 AM,150126771,08/19/2015 12:00:00 AM,0800,01,Central,0142,670,"EMBEZZLEMENT, PETTY THEFT ($950 & UNDER)",IC,Invest Cont,  300 S  HOPE                         ST,,"(34.0537, -118.2523)"
12/02/2015 12:00:00 AM,150920507,08/19/2015 12:00:00 AM,1400,09,Van Nuys,0938,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 6100    WOODMAN                      AV,,"(34.1811, -118.4312)"
12/02/2015 12:00:00 AM,150625333,08/15/2015 12:00:00 AM,1200,06,Hollywood,0637,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",IC,Invest Cont, 1800    VINE                         ST,,"(34.1038, -118.3267)"
12/02/2015 12:00:00 AM,150818140,08/10/2015 12:00:00 AM,1030,08,West LA,0806,940,EXTORTION,IC,Invest Cont,  600 N  STONE CANYON                 RD,,"(34.0831, -118.4437)"
12/02/2015 12:00:00 AM,150518945,08/03/2015 12:00:00 AM,1400,05,Harbor,0514,354,THEFT OF IDENTITY,IC,Invest Cont, 1300 W  R                            ST,,"(33.7967, -118.2791)"
12/02/2015 12:00:00 AM,150325668,08/01/2015 12:00:00 AM,1600,03,Southwest,0395,662,"BUNCO, GRAND THEFT",IC,Invest Cont, 2000 W  41ST                         DR,,"(34.0090, -118.3155)"
12/02/2015 12:00:00 AM,151801415,07/01/2015 12:00:00 AM,1200,18,Southeast,1834,812,"CHILD, CRIME AGAINST",IC,Invest Cont,  700 E  108TH                        ST,,"(33.9383, -118.2630)"
